,name,price,total_sales_volume,month_sales_volume,month_revenue,total_revenue,rating_product,total_rating_product,inventory,monthly_event,favorite_product,discount,company,shop_name,shopee_mall,shop_total_review,total_products,response_rate,time_response,experience(unit: month),follower,store_location,special_shop,product_url,rating_rate,segmentation
722,[ máy hãng ] điện thoại xiaomi redmi note 5 pro 2sim ram 4g/64g có tiếng việt - chính hãng,1062880.0,22000.0,2.0,2125760.0,23383360000.0,4.89,36.0,7260.0,1,1,0.44,smartphone_baochau,smartphone_baochau,0,143000.0,1100.0,0.89,0,33.0,12700.0,TP. Hồ Chí Minh,1,https://shopee.vn/-M%C3%81Y-H%C3%83NG-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-5-Pro-2sim-ram-4G-64G-c%C3%B3-Ti%E1%BA%BFng-Vi%E1%BB%87t-Ch%C3%ADnh-H%C3%A3ng-i.122206336.7237648731?position=902,0.0016363636363636363,Ultra_Low_end
723,"[sale - giá rẻ sốc] điện thoại xiaomi redmi 4x 2sim ram 2g/32g mới - chính hãng, có tiếng việt",643225.0,880.0,2.0,1286450.0,566038000.0,4.83,42.0,19825.0,1,1,0.45,smartphone_baochau,smartphone_baochau,0,143000.0,1100.0,0.89,0,33.0,12700.0,TP. Hồ Chí Minh,1,https://shopee.vn/-SALE-GI%C3%81-R%E1%BA%BA-S%E1%BB%90C-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-4X-2sim-ram-2G-32G-m%E1%BB%9Bi-Ch%C3%ADnh-H%C3%A3ng-C%C3%B3-Ti%E1%BA%BFng-Vi%E1%BB%87t-i.122206336.4637726016?position=903,0.04772727272727273,Ultra_Low_end
724,điện thoại sony xperia z5 premium ram 3g/32g mới chính hãng - chơi game mượt,2650000.0,355.0,2.0,5300000.0,940750000.0,4.91,22.0,26327.0,1,1,0.0,smartphone_baochau,smartphone_baochau,0,143000.0,1100.0,0.89,0,33.0,12700.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-Z5-Premium-ram-3G-32G-m%E1%BB%9Bi-Ch%C3%ADnh-h%C3%A3ng-Ch%C6%A1i-Game-m%C6%B0%E1%BB%A3t-i.122206336.6536435779?position=904,0.061971830985915494,Low_end
725,điện thoại oppo a37 (oppo neo 9) 2sim đẹp 12 tháng bảo hành,634705.0,19000.0,2.0,1269410.0,12059395000.0,4.64,25.0,26426.0,1,1,0.39,smartphone_baochau,smartphone_baochau,0,143000.0,1100.0,0.89,0,33.0,12700.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-OPPO-A37-(OPPO-NEO-9)-2SIM-%C4%90%E1%BA%B8P-12-TH%C3%81NG-B%E1%BA%A2O-H%C3%80NH-i.122206336.2018966713?position=905,0.0013157894736842105,Ultra_Low_end
726,apple iphone 12 pro 256gb,28341900.000000004,369.0,2.0,56683800.00000001,10458161100.000002,4.91,121.0,5.0,1,0,0.19,Apple Flagship Store,apple_flagship_store,1,185000.0,129.0,0.99,0,36.0,311600.0,TP. Hồ Chí Minh,0,https://shopee.vn/Apple-iPhone-12-Pro-256GB-i.88201679.3760839244?position=906,0.32791327913279134,High_end
727,điện thoại vsmart joy 4 (3gb/64gb) - hàng chính hãng,3290000.0,401.0,2.0,6580000.0,1319290000.0,4.97,203.0,4.0,1,0,0.0,Long Hưng Mobile Mall,longhung_mobile,1,27000.0,569.0,1.0,0,11.0,20800.0,Bến Tre,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Vsmart-Joy-4-(3GB-64GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.331695868.6062559043?position=907,0.5062344139650873,Low_end
728,điện thoại phổ thông coolpad giá rẻ 2 sim -điện thoại di động - f110- bh 1 năm 1 đổi 1-hàng chính hãng,128880.0,490.0,2.0,257760.0,63151200.0,4.9,143.0,8853.0,1,0,0.28,Trust Link (Good Speed),trustlinkvn,0,167000.0,400.0,0.98,0,24.0,16400.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ph%E1%BB%95-Th%C3%B4ng-Coolpad-Gi%C3%A1-R%E1%BA%BB-2-Sim-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Di-%C4%90%E1%BB%99ng-F110-BH-1-n%C4%83m-1-%C4%91%E1%BB%95i-1-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.185917181.4921864728?position=908,0.29183673469387755,Ultra_Low_end
729,"điện thoại samsung j6 - samsung galaxy j6 2018 2sim (3gb/32gb) chính hãng mới, chiến game mượt",766080.0000000001,909.0,2.0,1532160.0000000002,696366720.0000001,4.13,15.0,13926.0,1,1,0.44,smartphone_baochau,smartphone_baochau,0,143000.0,1100.0,0.89,0,33.0,12700.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-J6-Samsung-Galaxy-J6-2018-2sim-(3GB-32GB)-Ch%C3%ADnh-h%C3%A3ng-m%E1%BB%9Bi-Chi%E1%BA%BFn-Game-m%C6%B0%E1%BB%A3t-i.122206336.6666221669?position=909,0.0165016501650165,Ultra_Low_end
730,"xả kho - [tripod] cây livestream, quay video t.i.k t.o.k điện thoại, kẹp điện thoại qua ngang dọc điện thoại thoải mái",48720.00000000001,1000.0,2.0,97440.00000000001,48720000.00000001,4.99,68.0,856.0,1,1,0.44,KHO SỈ LẺ PHỤ KIỆN CÔNG NGHỆ,quangnguyen86,0,12000.0,250.0,0.93,1,48.0,21000.0,Nam Định,0,https://shopee.vn/X%E1%BA%A3-kho-TRIPOD-C%C3%A2y-livestream-quay-video-t.i.k-t.o.k-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-k%E1%BA%B9p-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-qua-ngang-d%E1%BB%8Dc-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-tho%E1%BA%A3i-m%C3%A1i-i.42535231.6610199340?position=910,0.068,Ultra_Low_end
731,điện thoại người già masstel fami 11 - chữ to - hàng chính hãng,224200.0,451.0,1.0,224200.0,101114200.0,4.75,173.0,92.0,1,1,0.24,TUẤN DƯƠNG MOBILE,tuanduongmobile,0,329000.0,620.0,0.79,0,60.0,20300.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ng%C6%B0%E1%BB%9Di-Gi%C3%A0-Masstel-Fami-11-Ch%E1%BB%AF-To-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.14947974.3301722430?position=911,0.3835920177383592,Ultra_Low_end
732,điện thoại xiaomi 3w cảm ứng 5inch ram 2g bộ nhớ 16g androi 6.0.1 tải game ứng dụng thoải mái,698000.0,341.0,3.0,2094000.0,238018000.0,4.66,145.0,182.0,1,1,0.0,ALOFONE VIỆT NAM,alofonevietnam,0,213000.0,350.0,0.98,0,36.0,16900.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Xiaomi-3W-C%E1%BA%A3m-%E1%BB%A8ng-5inch-Ram-2G-B%E1%BB%99-Nh%E1%BB%9B-16G-Androi-6.0.1-T%E1%BA%A3i-Game-%E1%BB%A8ng-D%E1%BB%A5ng-Tho%E1%BA%A3i-M%C3%A1i-i.70094786.5060715073?position=912,0.4252199413489736,Ultra_Low_end
733,"điện thoại nokia 105 zin, ngon bổ rẻ",122000.0,712.0,2.0,244000.0,86864000.0,4.63,232.0,11226.0,1,0,0.0,Shopbaolong2017,anhbinhminhv,0,908.0,83.0,0.59,0,18.0,435.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-105-Zin-Ngon-B%E1%BB%95-R%E1%BA%BB-i.251968365.3957493945?position=913,0.3258426966292135,Ultra_Low_end
734,"[siêu sale giá sốc] điện thoại xiaomi redmi 2 16g chính hãng 2sim, chơi tiktok zalo fb youtube mượt",497935.0,736.0,2.0,995870.0,366480160.0,4.38,8.0,211465.0,1,1,0.47,smartphone_baochau,smartphone_baochau,0,143000.0,1100.0,0.89,0,33.0,12700.0,TP. Hồ Chí Minh,1,https://shopee.vn/-SI%C3%8AU-SALE-GI%C3%81-S%E1%BB%90C-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-2-16G-Ch%C3%ADnh-h%C3%A3ng-2sim-Ch%C6%A1i-TiKtok-zalo-Fb-Youtube-m%C6%B0%E1%BB%A3t-i.122206336.8000793057?position=914,0.010869565217391304,Ultra_Low_end
735,điện thoại sony xperia z3 ram 3g/32g mới - chơi game nặng mượt,1899000.0,25000.0,2.0,3798000.0,47475000000.0,4.67,42.0,43752.0,1,1,0.0,smartphone_baochau,smartphone_baochau,0,143000.0,1100.0,0.89,0,33.0,12700.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-Z3-ram-3G-32G-m%E1%BB%9Bi-Ch%C6%A1i-Game-n%E1%BA%B7ng-m%C6%B0%E1%BB%A3t-i.122206336.4536432066?position=915,0.00168,Ultra_Low_end
736,"điện thoại xiaomi redmi note 2 2sim ram 2g/16g mới chính hãng, chơi game mượt",462260.00000000006,18000.0,2.0,924520.0000000001,8320680000.000001,4.08,12.0,16249.0,1,1,0.42,smartphone_baochau,smartphone_baochau,0,143000.0,1100.0,0.89,0,33.0,12700.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-2-2sim-Ram-2G-16G-m%E1%BB%9Bi-Ch%C3%ADnh-h%C3%A3ng-ch%C6%A1i-game-m%C6%B0%E1%BB%A3t-i.122206336.8800790796?position=917,0.0006666666666666666,Ultra_Low_end
737,điện thoại xiaomi redmi 6a ram 3gb bộ nhớ 32gb máy đẹp 97% chơi game liên quân freefire mượt,1087470.0,134.0,2.0,2174940.0,145720980.0,5.0,106.0,12.0,1,0,0.14,Shop Online Điện thoại giá rẻ,luutuyen01,0,380.0,24.0,0.97,1,21.0,7200.0,Nam Định,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Xiaomi-Redmi-6A-Ram-3GB-b%E1%BB%99-nh%E1%BB%9B-32GB-m%C3%A1y-%C4%91%E1%BA%B9p-97-ch%C6%A1i-game-li%C3%AAn-qu%C3%A2n-freefire-m%C6%B0%E1%BB%A3t-i.214979459.3916459690?position=919,0.7910447761194029,Ultra_Low_end
738,điện thoại samsung galaxy j7 prime ram 3gb bộ nhớ 32gb chính hãng mới đẹp keng chơi game pubg liên quân freefire mượt,1088999.9999999998,120.0,2.0,2177999.9999999995,130679999.99999997,5.0,101.0,1.0,1,0,0.34,Shop Online Điện thoại giá rẻ,luutuyen01,0,380.0,24.0,0.97,1,21.0,7200.0,Nam Định,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Samsung-Galaxy-J7-Prime-Ram-3GB-B%E1%BB%99-nh%E1%BB%9B-32GB-Ch%C3%ADnh-H%C3%A3ng-m%E1%BB%9Bi-%C4%91%E1%BA%B9p-keng-ch%C6%A1i-game-pubg-li%C3%AAn-qu%C3%A2n-freefire-m%C6%B0%E1%BB%A3t-i.214979459.4343867295?position=920,0.8416666666666667,Ultra_Low_end
739,điện thoại samsung galaxy s21 ultra 5g - hàng chính hãng,20990000.0,182.0,4.0,83960000.0,3820180000.0,5.0,19.0,256.0,1,0,0.0,Bichngocmobile,bichngocmobile,0,16000.0,711.0,0.64,0,60.0,12900.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-S21-Ultra-5G-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.13442962.8115986306?position=921,0.1043956043956044,High_end
740,"[hàng chính hãng] điện thoại nokia 105 (2017) 1 sim, 4 ngày chưa sạc bảo hành 6 tháng",250000.0,238.0,2.0,500000.0,59500000.0,4.77,39.0,88.0,0,0,0.0,KHOICHI MART,hachi8892,0,399.0,76.0,0.71,0,27.0,4200.0,Hà Nội,0,https://shopee.vn/-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-105-(2017)-1-sim-4-ng%C3%A0y-ch%C6%B0a-s%E1%BA%A1c-b%E1%BA%A3o-h%C3%A0nh-6-th%C3%A1ng-i.158663650.4260080516?position=922,0.1638655462184874,Ultra_Low_end
741,điện thoại nokia 105 zin chính hãng 1 sim like new( kèm pin sạc),67925.0,422.0,2.0,135850.0,28664350.0,4.3,112.0,201.0,1,1,0.45,hà bắc Store,thuythuy889,0,225000.0,250.0,0.96,1,72.0,43000.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-105-Zin-Ch%C3%ADnh-H%C3%A3ng-1-Sim-Like-New(-K%C3%A8m-Pin-S%E1%BA%A1c)-i.1657913.921565896?position=923,0.26540284360189575,Ultra_Low_end
742,điện thoại vsmart star 5 3gb/32gb - hàng chính hãng,2690000.0,116.0,2.0,5380000.0,312040000.0,4.98,62.0,0.0,1,0,0.0,Điện Thoại Chính Hãng HồngHạnh,dienthoaichinhhanghonghanh,1,73000.0,138.0,0.98,0,23.0,246800.0,Bến Tre,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Vsmart-Star-5-3GB-32GB-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.193124085.7983268623?position=924,0.5344827586206896,Low_end
743,"điện thoại samsung galaxy j7 prime 2sim ram 3g/32g mới chính hãng, chơi game pubg/free fire mượt",816000.0,3000.0,2.0,1632000.0,2448000000.0,4.15,27.0,15703.0,1,1,0.5,Baongocstore2016,baongocstore2016,0,73000.0,536.0,0.86,0,60.0,26800.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-J7-Prime-2sim-ram-3G-32G-m%E1%BB%9Bi-Ch%C3%ADnh-h%C3%A3ng-ch%C6%A1i-Game-PUBG-FREE-FIRE-m%C6%B0%E1%BB%A3t-i.11171175.4848288382?position=925,0.009,Ultra_Low_end
744,"điện thoại xiaomi redmi note 5 pro 2sim ram 4g/64g chính hãng mới, có tiếng việt, chiến pubg/liên quân đỉnh",1081575.0000000002,276.0,2.0,2163150.0000000005,298514700.00000006,4.25,4.0,11095.0,1,1,0.43,smartphone_baochau,smartphone_baochau,0,143000.0,1100.0,0.89,0,33.0,12700.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-5-Pro-2sim-Ram-4G-64G-Ch%C3%ADnh-h%C3%A3ng-m%E1%BB%9Bi-C%C3%B3-Ti%E1%BA%BFng-Vi%E1%BB%87t-Chi%E1%BA%BFn-PUBG-Li%C3%AAn-Qu%C3%A2n-%C4%91%E1%BB%89nh-i.122206336.5366221261?position=926,0.014492753623188406,Ultra_Low_end
745,điện thoại xiaomi redmi note 5 pro có tiếng việt - snap 636 màn 6 inch,1490580.0,154.0,2.0,2981160.0,229549320.0,4.75,84.0,12.0,1,1,0.09,Thế Linh Store,thelinhstore,0,22000.0,500.0,0.93,0,48.0,60100.0,Nghệ An,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-5-Pro-c%C3%B3-Ti%E1%BA%BFng-Vi%E1%BB%87t-Snap-636-M%C3%A0n-6-inch-i.49282974.2331009681?position=927,0.5454545454545454,Ultra_Low_end
746,điện thoại oppo f9 ram 6g bộ nhớ 128g chơi game nặng thoải mái hàng chính hãng,2798000.0,269.0,3.0,8394000.0,752662000.0,5.0,14.0,10.0,0,0,0.0,shopdienthoaiQQ,1twj98w4w6,0,131.0,11.0,0.92,0,4.0,2300.0,Thái Nguyên,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-OPPO-F9-ram-6g-b%E1%BB%99-nh%E1%BB%9B-128g-ch%C6%A1i-game-n%E1%BA%B7ng-tho%E1%BA%A3i-m%C3%A1i-h%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.456926161.8962065846?position=928,0.05204460966542751,Low_end
747,điện thoại forme gorilla - hàng chính hãng,377330.0,86.0,2.0,754660.0,32450380.0,4.93,45.0,234.0,1,0,0.03,Điện Thoại Chính Hãng HồngHạnh,dienthoaichinhhanghonghanh,1,73000.0,138.0,0.98,0,23.0,246800.0,Bến Tre,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Forme-Gorilla-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.193124085.3809460012?position=929,0.5232558139534884,Ultra_Low_end
748,sản phẩm khách chọn live a360,360000.0,111.0,2.0,720000.0,39960000.0,4.93,42.0,888775.0,1,1,0.0,tuoinguyen912_vn,tuoinguyen912_vn,0,55000.0,136.0,0.68,0,60.0,25700.0,Ninh Bình,1,https://shopee.vn/s%E1%BA%A3n-ph%E1%BA%A9m-kh%C3%A1ch-ch%E1%BB%8Dn-live-A360-i.19313658.5682571849?position=930,0.3783783783783784,Ultra_Low_end
750,"{ chính hãng 100% } nokia 6700, điện thoại nokia 6700 gold zin trùng imel chính hãng bảo hành 12 tháng",1850000.0,21000.0,2.0,3700000.0,38850000000.0,4.67,9.0,19999.0,0,1,0.0,Hệ Thống TUÂN HƯNG YÊN CHÍNH,dien_thoai_nokia_pho_thong,0,281.0,39.0,0.76,0,34.0,15500.0,Hưng Yên,1,https://shopee.vn/-Ch%C3%ADnh-h%C3%A3ng-100-Nokia-6700-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-6700-Gold-Zin-Tr%C3%B9ng-Imel-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.116554044.6991006161?position=932,0.00042857142857142855,Ultra_Low_end
751,điện thoại oppo a9 (2020) 2sim ram 8g/128g mới chính hãng fullbox,1990040.0,847.0,2.0,3980080.0,1685563880.0,4.63,8.0,27468.0,1,1,0.48,smartphone_baochau,smartphone_baochau,0,143000.0,1100.0,0.89,0,33.0,12700.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Oppo-A9-(2020)-2sim-Ram-8G-128G-m%E1%BB%9Bi-Ch%C3%ADnh-H%C3%A3ng-Fullbox-i.122206336.8200791097?position=933,0.009445100354191263,Ultra_Low_end
752,"[bán lẻ = giá sỉ] điện thoại xiaomi redmi 7a - xiaomi 7 a 2sim 32g mới chính hãng, pin 4000mah, co tiếng việt",780080.0000000001,25000.0,2.0,1560160.0000000002,19502000000.000004,5.0,14.0,37525.0,1,1,0.44,Baongocstore2016,baongocstore2016,0,73000.0,536.0,0.86,0,60.0,26800.0,TP. Hồ Chí Minh,1,https://shopee.vn/-B%C3%A1n-l%E1%BA%BB-Gi%C3%A1-S%E1%BB%89-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-7a-Xiaomi-7-a-2sim-32G-m%E1%BB%9Bi-Ch%C3%ADnh-H%C3%A3ng-pin-4000mah-co-Ti%E1%BA%BFng-Vi%E1%BB%87t-i.11171175.4452186919?position=934,0.00056,Ultra_Low_end
753,điện thoại samsung galaxy note 20 ultra / note 20 ultra 5g [chính hãng nguyên seal],11928800.0,57.0,2.0,23857600.0,679941600.0,5.0,34.0,26.0,1,1,0.38,LINHPHUKIEN.VN,shopsamsung.vn,0,42000.0,492.0,0.96,0,48.0,6700.0,Hà Nội,1,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-SAMSUNG-GALAXY-NOTE-20-ULTRA-NOTE-20-ULTRA-5G-CH%C3%8DNH-H%C3%83NG-NGUY%C3%8AN-SEAL--i.48406301.6751782083?position=935,0.5964912280701754,Mid_to_High_end
755,điện thoại forme d555+ - hàng chính hãng,377330.0,37.0,2.0,754660.0,13961210.0,5.0,18.0,197.0,1,0,0.03,Điện Thoại Chính Hãng HồngHạnh,dienthoaichinhhanghonghanh,1,73000.0,138.0,0.98,0,23.0,246800.0,Bến Tre,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Forme-D555-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.193124085.4609364862?position=938,0.4864864864864865,Ultra_Low_end
756,điện thoại nokia 105 zin chính hãng 1 sim bh 12 tháng,62500.0,145.0,2.0,125000.0,9062500.0,4.54,48.0,169.0,1,1,0.5,hà bắc Store,thuythuy889,0,225000.0,250.0,0.96,1,72.0,43000.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-105-Zin-Ch%C3%ADnh-H%C3%A3ng-1-Sim-BH-12-Th%C3%A1ng-i.1657913.1634790028?position=941,0.3310344827586207,Ultra_Low_end
757,"ốp lưng nokia 8.1(nokia x7),nokia 5.1 plus(nokia x5),nokia 6.1 plus(nokia x6),nokia 5.3,7.2,3.2,2.2,2.3,8.3 n020",35000.0,77.0,2.0,70000.0,2695000.0,4.85,39.0,76.0,1,0,0.0,trumsioplung,trumsioplung,0,132000.0,961.0,0.92,0,48.0,11000.0,TP. Hồ Chí Minh,1,https://shopee.vn/%E1%BB%90p-l%C6%B0ng-Nokia-8.1(Nokia-X7)-Nokia-5.1-Plus(Nokia-X5)-Nokia-6.1-Plus(Nokia-X6)-Nokia-5.3-7.2-3.2-2.2-2.3-8.3-N020-i.27110957.7932668613?position=942,0.5064935064935064,Ultra_Low_end
759,[ chơi pubg free fire ] điện thoại xiaomi redmi 2 a ( xiaomi redmi 2a ) 2g/32g - zalo tiktok youtube fb ok,297500.0,12000.0,2.0,595000.0,3570000000.0,4.22,9.0,18707.0,1,1,0.5,Baongocstore2016,baongocstore2016,0,73000.0,536.0,0.86,0,60.0,26800.0,TP. Hồ Chí Minh,1,https://shopee.vn/-ch%C6%A1i-PUBG-FREE-FIRE-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-2-a-(-Xiaomi-Redmi-2A-)-2G-32G-Zalo-Tiktok-Youtube-FB-ok-i.11171175.3586373536?position=946,0.00075,Ultra_Low_end
760,pin điện thoại google pixel / pixel xl zin chính hãng,205000.0,72.0,2.0,410000.0,14760000.0,4.86,29.0,22.0,1,1,0.0,worldphone.vn,worldphone,0,12000.0,183.0,0.96,0,60.0,3600.0,Hà Nội,1,https://shopee.vn/Pin-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Google-Pixel-Pixel-XL-zin-ch%C3%ADnh-h%C3%A3ng-i.8940655.4724084697?position=947,0.4027777777777778,Ultra_Low_end
761,"[bán lẻ = giá sỉ] điện thoại samsung s9 - samsung galaxy s9 mới (4gb/64gb) zin, camera siêu nét, chiến game nặng",4238000.0,18000.0,2.0,8476000.0,76284000000.0,4.67,12.0,26570.0,1,1,0.0,smartphone_baochau,smartphone_baochau,0,143000.0,1100.0,0.89,0,33.0,12700.0,TP. Hồ Chí Minh,1,https://shopee.vn/-B%C3%81N-L%E1%BA%BA-GI%C3%81-S%E1%BB%88-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-S9-Samsung-Galaxy-S9-m%E1%BB%9Bi-(4GB-64GB)-zin-Camera-si%C3%AAu-n%C3%A9t-chi%E1%BA%BFn-Game-n%E1%BA%B7ng-i.122206336.7067407657?position=948,0.0006666666666666666,Mid_end
762,vỉ làm chân ic điện thoại iphone 6plus,30000.0,77.0,2.0,60000.0,2310000.0,5.0,23.0,46.0,1,1,0.0,Doctorphone Việt Nam,huynhmyxuan86,0,65000.0,415.0,0.8,0,48.0,1100.0,TP. Hồ Chí Minh,0,https://shopee.vn/V%E1%BB%89-l%C3%A0m-ch%C3%A2n-IC-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-iphone-6Plus-i.36145420.942751352?position=949,0.2987012987012987,Ultra_Low_end
763,bao da điện samsung a51/ a71/ m51 hiệu dux ducis hàng chuẩn full box,199000.0,48.0,2.0,398000.0,9552000.0,4.91,22.0,109.0,1,1,0.0,phukiensieusang68,phukiensieusang68,0,29000.0,456.0,0.92,1,33.0,22000.0,Hà Nội,1,https://shopee.vn/Bao-da-%C4%91i%E1%BB%87n-Samsung-A51-A71-M51-hi%E1%BB%87u-Dux-Ducis-h%C3%A0ng-chu%E1%BA%A9n-Full-Box-i.121025552.3576187473?position=950,0.4583333333333333,Ultra_Low_end
764,điện thoại sony xperia xz2 nhật đủ màu zin áp đẹp 99%,2580000.0,25.0,2.0,5160000.0,64500000.0,5.0,19.0,3.0,1,1,0.0,Chat Android,kienpham1212,0,235.0,39.0,0.92,0,48.0,3200.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Sony-Xperia-XZ2-Nh%E1%BA%ADt-%C4%90%E1%BB%A7-m%C3%A0u-zin-%C3%A1p-%C4%91%E1%BA%B9p-99--i.41470347.8731050989?position=951,0.76,Low_end
766,"điện thoại oppo neo 7 a33 chính hãng ram 2g/16g 2sim, chiến pubg/free fire, tiktok fb zalo youtube ngon",521700.0,29000.0,2.0,1043400.0,15129300000.0,4.0,22.0,19970.0,1,1,0.4,Baongocstore2016,baongocstore2016,0,73000.0,536.0,0.86,0,60.0,26800.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Oppo-Neo-7-A33-Ch%C3%ADnh-h%C3%A3ng-ram-2G-16G-2sim-chi%E1%BA%BFn-PUBG-Free-Fire-Tiktok-FB-Zalo-Youtube-ngon-i.11171175.5851393409?position=953,0.0007586206896551724,Ultra_Low_end
767,điện thoại di động samsung galaxy s20 fe 8g/256g snapdragon 865 - hàng chính hãng,7984800.0,28.0,2.0,15969600.0,223574400.0,5.0,20.0,20.0,1,0,0.28,cushinshop,cushinshop,0,29000.0,153.0,0.93,1,48.0,2700.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-di-%C4%91%E1%BB%99ng-Samsung-Galaxy-S20-FE-8G-256G-Snapdragon-865-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.23597245.10115559668?position=954,0.7142857142857143,Mid_to_High_end
768,[6310i zin trùng imel ] _ nokia 6310i_điện thoại 6310i nokia mercedes benz zin chính hãng bảo hành 12 tháng,1750000.0,265.0,2.0,3500000.0,463750000.0,5.0,4.0,5834.0,0,1,0.0,Hệ Thống TUÂN HƯNG YÊN CHÍNH,dien_thoai_nokia_pho_thong,0,281.0,39.0,0.76,0,34.0,15500.0,Hưng Yên,1,https://shopee.vn/-6310i-Zin-Tr%C3%B9ng-Imel-_-Nokia-6310i_%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-6310i-nokia-mercedes-benz-zin-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.116554044.6443211248?position=955,0.01509433962264151,Ultra_Low_end
